fonte,registro_id,codigo_ibge,municipio,uf,orgao_razao_social,data_referencia,valor_global,objeto,eixo_id,subeixo_id,keywords_hit,estagio
Transferegov,1972715,2930105,SENHOR DO BONFIM,BA,MINISTERIO DA EDUCACAO,17/04/2024,5621424.91,"Construção de Creche Infantil Tipo I em Tempo Integral, no Distrito de Igara, interior do Município de Senhor do Bonfim, Estado Bahia.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2141430,3541703,QUATÁ,SP,MINISTERIO DA EDUCACAO,16/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,2153299,2913606,ILHÉUS,BA,MINISTERIO DA EDUCACAO,28/11/2025,15000000.0,Construção de Escola em Tempo Integral em Ilhéus/BA - FNDE - Escola 13 Salas.,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1972180,2802007,DIVINA PASTORA,SE,MINISTERIO DA EDUCACAO,16/04/2024,5393715.94,"Construção de Creche e Escola de Ensino Infantil, Antônio Dantas do Prado - Divina Pastora/SE - FNDE - Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1972023,2919504,LIVRAMENTO DE NOSSA SENHORA,BA,MINISTERIO DA EDUCACAO,15/04/2024,5621424.92,"Construção de Creche e Escola de Educação Infantil, no Município de Livramento de Nossa Senhora/BA - FNDE - Creche Tipo 1",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1970187,3543006,RIBEIRÃO BRANCO,SP,MINISTERIO DA EDUCACAO,11/04/2024,3512545.62,"Construção de Creche Escola de Educação Infantil, Bairro Caçador do Brasilio, Ribeirão Branco /SP FNDE – CRECHE TIPO 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2145442,3517208,GUAIÇARA,SP,MINISTERIO DA EDUCACAO,31/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1991430,3145406,OLARIA,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,06/06/2024,495000.0,Aquisição de Equipamentos para a Estruturação Institucional do Município no Fomento e Fortalecimento da Agricultura Familiar na Comercialização e Acesso aos Mercados.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1977020,2918506,JUSSARA,BA,MINISTERIO DA EDUCACAO,30/04/2024,11344162.09,Construção de Escola em Tempo Integral - Carolina Almeida Lopes - Jussara Bahia -FNDE Escola 13 Salas.,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2028179,3113008,CARAÍ,MG,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",09/11/2024,565000.0,Aquisição de equipamento para modernização do Banco de Alimentos de Caraí/MG.,seguranca_alimentar,equipamentos_san,banco de alimentos,anunciado
Transferegov,1977985,2906873,CAPIM GROSSO,BA,MINISTERIO DA EDUCACAO,02/05/2024,8153060.85,"Construção de Escola em Tempo Integral Zulmira Rios de Queiroz no Município de Capim Grosso/BA, Bairro José Mendes – FNDE – Escola 5 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1963969,2105476,JENIPAPO DOS VIEIRAS,MA,MINISTERIO DA EDUCACAO,26/03/2024,9841903.41,"CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL, 13 SALAS, NO MUNICÍPIO DE JENIPAPO DOS VIEIRAS/MA.",busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1969803,3170206,UBERLÂNDIA,MG,MINISTERIO DA EDUCACAO,10/04/2024,12362411.41,"Escola em Tempo Integral de Ensino Fundamental do Bairro Luizote IV, Uberlândia – Minas Gerais – FNDE – Escola 13 Salas",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2148612,3555109,TUPI PAULISTA,SP,MINISTERIO DA EDUCACAO,12/11/2025,3810391.02,CONSTRUÇÃO DE CRECHE COM 5 SALAS - PADRÃO FNDE TIPO 2,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,1977079,2509602,MONTE HOREBE,PB,MINISTERIO DA EDUCACAO,30/04/2024,5235988.6,"Construção de Creche, no Centro do Município de Monte Horebe-PB – FNDE – Creche Tipo 1",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1977094,2503506,CACIMBA DE DENTRO,PB,MINISTERIO DA EDUCACAO,30/04/2024,5235988.6,Construção de Creche tipo 1 padrão FNDE no Centro do município de Cacimba de Dentro-PB,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1974107,2110708,SÃO DOMINGOS DO MARANHÃO,MA,MINISTERIO DA EDUCACAO,22/04/2024,5631788.61,Construção de Creche/Escola de Educação Infantil em SÃO DOMINGOS DO MARANHAO/MA - FNDE - Creche Tipo 1.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1969422,2100600,AMARANTE DO MARANHÃO,MA,MINISTERIO DA EDUCACAO,10/04/2024,9814581.07,"Construção de Escola em Tempo Integral, localizada no bairro Joao de Deus na cidade de Amarante do  Maranhão/Ma - FNDE – Escola 9 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1969806,2612901,SÃO BENEDITO DO SUL,PE,MINISTERIO DA EDUCACAO,10/04/2024,3200608.53,"Construção de Creche Tipo II : Engenho Dois Irmãos, Distrito de Igarapeba, São Benedito do Sul-PE. FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2080671,3506508,BIRIGUI,SP,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,28/05/2025,6874800.0,"A proposta contribui para a melhoria da infraestrutura rural, facilitando o escoamento da produção agrícola, o transporte escolar e o acesso a serviços públicos. Alinha-se aos objetivos do programa ao promover desenvolvimento regional, inclusão social e melhor qualidade de vida no campo.",busca_ativa_escolar,transporte_escolar,transporte escolar,rejeitado
Transferegov,1977311,3200169,ÁGUA DOCE DO NORTE,ES,MINISTERIO DA EDUCACAO,30/04/2024,5483340.56,"Construção de escola de educação infantil no Distrito de Governador Lacerda de Aguiar, Município de Água Doce do Norte/ ES – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1969515,4110706,IRATI,PR,MINISTERIO DA EDUCACAO,10/04/2024,6005455.54,Construção de Centro de Educação Infantil em Irati/PR CRECHE PRÉ ESCOLA FNDE TIPO 1.,primeira_infancia,creche_pre_escola,creche;pre escola;educacao infantil;centro de educacao infantil,aprovado
Transferegov,2158574,1400506,SÃO JOÃO DA BALIZA,RR,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,13/12/2025,6000000.0,"Execução de obras de pavimentação asfáltica e drenagem pluvial em vias urbanas do município de São João da Baliza/RR, visando melhorar a mobilidade, garantir acesso seguro a serviços essenciais, reduzir problemas de poeira e atoleiros no período chuvoso, assegurar condições adequadas ao transporte escolar, facilitar o escoamento da produção local e promover a valorização dos espaços urbanos, em consonância com os objetivos da Ação 1211 – Programa Calha Norte.",busca_ativa_escolar,transporte_escolar,transporte escolar,anunciado
Transferegov,1973428,3304557,RIO DE JANEIRO,RJ,MINISTERIO DA EDUCACAO,18/04/2024,6720297.89,"Construção de Creche e Escola de Educação Infantil, na Comunidade São Miguel, bairro Santa Cruz, Rio de Janeiro/RJ - Creche Projeto próprio - 06 salas.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1969974,3302403,MACAÉ,RJ,MINISTERIO DA EDUCACAO,11/04/2024,6139184.99,"Construção de Creche e Escola de Educação Infantil, no bairro Virgem Santa, Macaé/RJ – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,anunciado
Transferegov,2135522,5106182,NOVA LACERDA,MT,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,27/09/2025,564190.77,Aquisição de caminhão basculante para apoio na manutenção de estradas vicinais e demais atividades voltadas à agricultura familiar do município de Nova Lacerda – MT.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2065874,2909505,CRAVOLÂNDIA,BA,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,13/05/2025,2000000.0,"Tratamento Primário para melhorias das Estradas Vicinais, corresponde as famílias da agricultura familiar situadas na zona rural de Cravolândia/BA.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2125288,4322004,TRIUNFO,RS,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,08/09/2025,2121679.12,Construção de uma feira coberta para comercialização de produtos da agricultura familiar.,seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2133445,3205101,VIANA,ES,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",23/09/2025,775000.0,Modernização do Banco de Alimentos no Município de Viana Estado do Espírito Santo.,seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,2110017,4314902,PORTO ALEGRE,RS,MINISTERIO DA EDUCACAO,11/08/2025,3999931.7,"Construção da Creche de Educação Infantil, Porto Alegre/RS – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2133030,4311304,LAGOA VERMELHA,RS,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",22/09/2025,170100.0,Modernização do Banco de Alimentos do Município de Lagoa Vermelha - RS,seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,1978034,3136959,JUVENÍLIA,MG,MINISTERIO DA EDUCACAO,02/05/2024,5420386.38,"Construção de Creche e Escola de Educação Infantil, Centro Municipal de Educação Infantil de Porto Agrário, Distrito de Porto Agrário, Zona Rural de Juvenília-MG – Projeto Próprio.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1969568,2616100,VERDEJANTE,PE,MINISTERIO DA EDUCACAO,10/04/2024,3198629.66,Construção de Creche tipo II no Distrito Malhadareia,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1973367,2509602,MONTE HOREBE,PB,MINISTERIO DA EDUCACAO,18/04/2024,9149557.83,"Construção de Escola em Tempo Integral, no Bairro São Francisco Município de Monte Horebe – FNDE – Escola 9 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2011442,4313409,NOVO HAMBURGO,RS,MINISTERIO DA EDUCACAO,14/08/2024,30000.0,029-Reformar escola ou creche - Emergenciais RS,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1975549,1501501,BENEVIDES,PA,MINISTERIO DA EDUCACAO,25/04/2024,6442050.5,"CONSTRUÇÃO DE CRECHE E ESCOLA DE EDUCAÇÃO INFANTIL NO DISTRITO DE BENFICA, MUNICÍPIO DE BENEVIDES/PA – PROJETO PADRÃO FNDE – TIPO I.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1972822,3516408,FRANCO DA ROCHA,SP,MINISTERIO DA EDUCACAO,17/04/2024,4049489.65,"Construção de Creche e Escola de Educação Infantil, Vila Palmares, Franco da Rocha/SP – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1971847,5102504,CÁCERES,MT,MINISTERIO DA EDUCACAO,15/04/2024,11685485.65,"Construção de Escola em Tempo Integral, com 13 salas, adequadas para atendimento de estudantes da Educação Básica - Ensino Fundamental, em área de vulnerabilidade social, com redimensionamento e ampliação de ofertas de vagas, em razão da demanda existente no município de Cáceres-MT.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1976668,5006903,PORTO MURTINHO,MS,MINISTERIO DA EDUCACAO,29/04/2024,10152588.23,"Construção de Escola em Tempo Integral, na Vila Célia, Município de Porto Murtinho/MS – FNDE – Escola 9 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2110120,1302900,MAUÉS,AM,MINISTERIO DA EDUCACAO,11/08/2025,3698965.19,"Construção de Creche de Educação Infantil, no Município de Maués– FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1975095,2612455,SANTA CRUZ,PE,MINISTERIO DA EDUCACAO,24/04/2024,3198520.21,"Construção de Creche e Escola de Educação Infantil – FNDE – Creche Tipo 2, no bairro Antonio Tavares, Santa Cruz - PE.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1974634,1702554,AUGUSTINÓPOLIS,TO,MINISTERIO DA EDUCACAO,23/04/2024,5580308.79,"CONSTRUÇÃO DE CRECHE E ESCOLA DE EDUCAÇÃO INFANTIL, NO BAIRRO NOVO HORIZONTE, AUGUSTINÓPOLIS-TO – PROJETO PRÓPRIO.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
